sorting duration: 2.248000
id, time, values
9, 21:42:03, 1024.2
9, 21:42:53, 720.2
9, 21:43:43, 2570.6
9, 21:44:33, 235.6
9, 21:45:23, 226.4
9, 21:46:13, 1873.4
9, 21:47:03, 1368.4
9, 21:47:53, 744.6
9, 21:48:43, 288.4
9, 21:49:33, 779.4
9, 21:50:23, 1348.6
9, 21:51:13, 2646.0
9, 21:52:03, 2923.6
9, 21:52:53, 159.6
9, 21:53:43, 559.2
9, 21:54:33, 251.6
9, 21:55:23, 2238.0
9, 21:56:13, 2041.8
9, 21:57:03, 270.0
9, 21:57:53, 1354.8
9, 21:58:43, 237.4
9, 21:59:33, 1365.2
9, 22:00:23, 98.4
9, 22:01:13, 1605.4
9, 22:02:03, 538.6
9, 22:02:53, 1448.8
9, 22:03:43, 875.8
9, 22:04:33, 89.0
9, 22:05:23, 2299.2
9, 22:06:13, 1574.0
9, 22:07:03, 626.0
9, 22:07:53, 681.4
9, 22:08:43, 2907.2
9, 22:09:33, 2877.2
9, 22:10:23, 2855.6
9, 22:11:13, 2586.4
9, 22:12:03, 2870.8
9, 22:12:53, 1446.4
9, 22:13:43, 2171.0
9, 22:14:33, 1668.4
9, 22:15:23, 824.2
9, 22:16:13, 191.2
9, 22:17:03, 1867.4
9, 22:17:53, 75.6
9, 22:18:43, 1163.8
9, 22:19:33, 1362.2
9, 22:20:23, 1970.4
9, 22:21:13, 763.6
9, 22:22:03, 352.2
9, 22:22:53, 722.0
9, 22:23:43, 463.4
9, 22:24:33, 2096.4
9, 22:25:23, 765.2
9, 22:26:13, 1363.2
9, 22:27:03, 2627.6
9, 22:27:53, 2223.2
9, 22:28:43, 2508.6
9, 22:29:33, 2641.4
9, 22:30:23, 694.8
9, 22:31:13, 2657.0
9, 22:32:03, 2243.2
9, 22:32:53, 1740.6
9, 22:33:43, 2592.6
9, 22:34:33, 2289.0
9, 22:35:23, 532.6
9, 22:36:13, 1458.2
9, 22:37:03, 2253.2
9, 22:37:53, 160.6
9, 22:38:43, 2073.6
9, 22:39:33, 2194.0
9, 22:40:23, 1873.4
9, 22:41:13, 114.8
9, 22:42:03, 2256.0
9, 22:42:53, 1820.6
9, 22:43:43, 2414.0
9, 22:44:33, 2885.8
9, 22:45:23, 1904.4
9, 22:46:13, 757.2
9, 22:47:03, 963.0
9, 22:47:53, 1263.8
9, 22:48:43, 2816.6
9, 22:49:33, 799.4
9, 22:50:23, 1516.4
9, 22:51:13, 823.2
9, 22:52:03, 929.4
9, 22:52:53, 63.8
9, 22:53:43, 551.2
9, 22:54:33, 850.2
9, 22:55:23, 477.0
9, 22:56:13, 2688.8
9, 22:57:03, 1337.0
9, 22:57:53, 2030.8
9, 22:58:43, 260.8
9, 22:59:33, 506.2
9, 23:00:23, 683.2
9, 23:01:13, 1249.8
9, 23:02:03, 2105.0
9, 23:02:53, 398.0
9, 23:03:43, 2907.4
9, 23:04:33, 2577.4
9, 23:05:23, 980.4
9, 23:06:13, 268.4
9, 23:07:03, 560.4
9, 23:07:53, 1706.2
9, 23:08:43, 1330.6
9, 23:09:33, 591.4
9, 23:10:23, 1567.6
9, 23:11:13, 469.6
9, 23:12:03, 2280.2
9, 23:12:53, 2699.6
9, 23:13:43, 2271.4
9, 23:14:33, 24.4
9, 23:15:23, 2813.6
9, 23:16:13, 1292.8
9, 23:17:03, 104.6
9, 23:17:53, 1131.8
9, 23:18:43, 2514.4
9, 23:19:33, 1257.4
9, 23:20:23, 1038.6
9, 23:21:13, 961.4
9, 23:22:03, 722.2
9, 23:22:53, 2813.2
9, 23:23:43, 19.6
9, 23:24:33, 2349.6
9, 23:25:23, 1678.2
9, 23:26:13, 2203.0
9, 23:27:03, 1270.2
9, 23:27:53, 2920.4
9, 23:28:43, 2998.8
9, 23:29:33, 907.6
9, 23:30:23, 1471.2
9, 23:31:13, 857.6
9, 23:32:03, 566.8
9, 23:32:53, 2205.4
9, 23:33:43, 486.6
9, 23:34:33, 2556.4
9, 23:35:23, 2965.2
9, 23:36:13, 2363.8
9, 23:37:03, 1184.2
9, 23:37:53, 2712.0
9, 23:38:43, 1363.2
9, 23:39:33, 1160.6
9, 23:40:23, 246.0
9, 23:41:13, 1040.4
9, 23:42:03, 909.8
9, 23:42:53, 1498.6
9, 23:43:43, 2733.6
9, 23:44:33, 342.0
9, 23:45:23, 1027.2
9, 23:46:13, 1118.4
9, 23:47:03, 89.8
9, 23:47:53, 540.8
9, 23:48:43, 1906.2
9, 23:49:33, 2299.4
9, 23:50:23, 2130.2
9, 23:51:13, 1475.8
9, 23:52:03, 98.4
9, 23:52:53, 548.2
9, 23:53:43, 2235.6
9, 23:54:33, 1488.2
9, 23:55:23, 758.0
9, 23:56:13, 368.0
9, 23:57:03, 88.4
9, 23:57:53, 1066.8
9, 23:58:43, 978.8
9, 23:59:33, 603.4
9, 24:00:23, 2290.2
9, 24:01:13, 2287.4
9, 24:02:03, 353.2
9, 24:02:53, 1507.8
9, 24:03:43, 2843.2
9, 24:04:33, 2560.4
9, 24:05:23, 2841.0
9, 24:06:13, 2388.2
9, 24:07:03, 407.0
9, 24:07:53, 137.4
9, 24:08:43, 394.6
9, 24:09:33, 989.4
9, 24:10:23, 1417.4
9, 24:11:13, 944.0
9, 24:12:03, 1805.4
9, 24:12:53, 437.4
9, 24:13:43, 1321.0
9, 24:14:33, 63.6
9, 24:15:23, 754.2
9, 24:16:13, 1262.6
9, 24:17:03, 2440.0
9, 24:17:53, 548.6
9, 24:18:43, 848.4
9, 24:19:33, 428.0
9, 24:20:23, 398.6
9, 24:21:13, 416.8
9, 24:22:03, 1418.0
9, 24:22:53, 2436.4
9, 24:23:43, 1965.4
9, 24:24:33, 1886.8
9, 24:25:23, 2638.6
9, 24:26:13, 1998.4
9, 24:27:03, 2225.6
9, 24:27:53, 1906.0
9, 24:28:43, 1411.6
9, 24:29:33, 330.4
9, 24:30:23, 2400.4
9, 24:31:13, 2238.6
9, 24:32:03, 1678.8
9, 24:32:53, 1461.0
9, 24:33:43, 1765.4
9, 24:34:33, 1864.2
9, 24:35:23, 727.2
9, 24:36:13, 1507.6
9, 24:37:03, 2108.4
9, 24:37:53, 1364.4
9, 24:38:43, 356.4
9, 24:39:33, 835.0
9, 24:40:23, 178.2
9, 24:41:13, 514.0
9, 24:42:03, 1374.8
9, 24:42:53, 648.4
9, 24:43:43, 889.4
9, 24:44:33, 430.6
9, 24:45:23, 1084.4
9, 24:46:13, 1005.6
9, 24:47:03, 194.0
9, 24:47:53, 1233.0
9, 24:48:43, 2522.4
9, 24:49:33, 2047.6
9, 24:50:23, 2692.8
9, 24:51:13, 1168.6
9, 24:52:03, 2691.8
9, 24:52:53, 2542.4
9, 24:53:43, 377.6
9, 24:54:33, 2141.6
9, 24:55:23, 440.8
9, 24:56:13, 2754.8
9, 24:57:03, 1435.0
9, 24:57:53, 1247.6
9, 24:58:43, 2118.0
9, 24:59:33, 1073.0
9, 25:00:23, 1394.8
9, 25:01:13, 939.2
9, 25:02:03, 2197.4
9, 25:02:53, 179.6
9, 25:03:43, 1481.6
9, 25:04:33, 1646.8
9, 25:05:23, 2017.6
9, 25:06:13, 101.6
9, 25:07:03, 1938.6
9, 25:07:53, 1259.6
9, 25:08:43, 2153.6
9, 25:09:33, 18.6
9, 25:10:23, 696.4
9, 25:11:13, 2814.4
9, 25:12:03, 133.2
9, 25:12:53, 613.8
9, 25:13:43, 1441.4
9, 25:14:33, 2507.8
9, 25:15:23, 2446.0
9, 25:16:13, 412.6
9, 25:17:03, 2476.6
9, 25:17:53, 1701.0
9, 25:18:43, 1561.0
9, 25:19:33, 2771.6
9, 25:20:23, 2554.2
9, 25:21:13, 447.2
9, 25:22:03, 1804.4
9, 25:22:53, 2088.2
9, 25:23:43, 1803.2
9, 25:24:33, 2918.2
9, 25:25:23, 2677.0
9, 25:26:13, 2856.6
9, 25:27:03, 2645.6
9, 25:27:53, 18.6
9, 25:28:43, 1264.0
9, 25:29:33, 1748.0
9, 25:30:23, 1935.4
9, 25:31:13, 1557.4
9, 25:32:03, 2296.2
9, 25:32:53, 2304.4
9, 25:33:43, 387.6
9, 25:34:33, 1945.8
9, 25:35:23, 92.4
9, 25:36:13, 2211.4
9, 25:37:03, 2908.8
9, 25:37:53, 2008.8
9, 25:38:43, 597.8
9, 25:39:33, 1416.0
9, 25:40:23, 129.4
9, 25:41:13, 2767.8
9, 25:42:03, 393.6
9, 25:42:53, 1465.8
9, 25:43:43, 2354.0
9, 25:44:33, 1889.0
9, 25:45:23, 2945.0
9, 25:46:13, 1284.2
9, 25:47:03, 2286.8
9, 25:47:53, 552.2
9, 25:48:43, 2249.4
9, 25:49:33, 2807.6
9, 25:50:23, 2084.0
9, 25:51:13, 198.0
9, 25:52:03, 1044.0
9, 25:52:53, 2952.6
9, 25:53:43, 145.2
9, 25:54:33, 2267.0
9, 25:55:23, 1770.6
9, 25:56:13, 339.0
9, 25:57:03, 145.2
9, 25:57:53, 1693.0
9, 25:58:43, 529.8
9, 25:59:33, 2787.6
9, 26:00:23, 1355.8
9, 26:01:13, 1386.4
9, 26:02:03, 2023.0
9, 26:02:53, 1342.2
9, 26:03:43, 83.6
9, 26:04:33, 2706.8
9, 26:05:23, 2911.8
9, 26:06:13, 2852.0
9, 26:07:03, 416.4
9, 26:07:53, 30.2
9, 26:08:43, 185.6
9, 26:09:33, 2865.0
9, 26:10:23, 638.4
9, 26:11:13, 414.0
9, 26:12:03, 713.0
9, 26:12:53, 2169.8
9, 26:13:43, 2383.2
9, 26:14:33, 462.8
9, 26:15:23, 692.8
9, 26:16:13, 112.8
9, 26:17:03, 1133.4
9, 26:17:53, 1864.4
9, 26:18:43, 1737.2
9, 26:19:33, 2992.6
9, 26:20:23, 243.8
9, 26:21:13, 233.2
9, 26:22:03, 176.2
9, 26:22:53, 141.4
9, 26:23:43, 402.0
9, 26:24:33, 2373.6
9, 26:25:23, 672.2
9, 26:26:13, 171.8
9, 26:27:03, 2182.2
9, 26:27:53, 1672.8
9, 26:28:43, 54.2
9, 26:29:33, 1356.2
9, 26:30:23, 375.6
9, 26:31:13, 2216.8
9, 26:32:03, 2571.2
9, 26:32:53, 531.4
9, 26:33:43, 2398.6
9, 26:34:33, 2375.4
9, 26:35:23, 1027.2
9, 26:36:13, 2544.4
9, 26:37:03, 1366.8
9, 26:37:53, 2788.0
9, 26:38:43, 2117.6
9, 26:39:33, 1027.0
9, 26:40:23, 482.0
9, 26:41:13, 909.2
9, 26:42:03, 2881.4
9, 26:42:53, 2587.8
9, 26:43:43, 530.6
9, 26:44:33, 864.8
9, 26:45:23, 2998.2
9, 26:46:13, 2671.4
9, 26:47:03, 1122.2
9, 26:47:53, 2296.6
9, 26:48:43, 324.2
9, 26:49:33, 1281.8
9, 26:50:23, 488.2
9, 26:51:13, 642.6
9, 26:52:03, 2614.4
9, 26:52:53, 1247.4
9, 26:53:43, 1036.4
9, 26:54:33, 2726.8
9, 26:55:23, 464.4
9, 26:56:13, 1261.8
9, 26:57:03, 2342.0
9, 26:57:53, 1678.4
9, 26:58:43, 2456.2
9, 26:59:33, 2340.6
9, 27:00:23, 1234.0
9, 27:01:13, 713.6
9, 27:02:03, 1292.6
9, 27:02:53, 608.0
9, 27:03:43, 2298.8
9, 27:04:33, 585.4
9, 27:05:23, 474.2
9, 27:06:13, 837.8
9, 27:07:03, 1283.6
9, 27:07:53, 1790.0
9, 27:08:43, 1732.4
9, 27:09:33, 1325.4
9, 27:10:23, 1578.0
9, 27:11:13, 530.0
9, 27:12:03, 2238.2
9, 27:12:53, 2513.6
9, 27:13:43, 130.8
9, 27:14:33, 452.2
9, 27:15:23, 566.2
9, 27:16:13, 55.8
9, 27:17:03, 2802.2
9, 27:17:53, 373.4
9, 27:18:43, 1310.0
9, 27:19:33, 1635.2
9, 27:20:23, 472.0
9, 27:21:13, 2532.2
9, 27:22:03, 1362.4
9, 27:22:53, 2004.4
9, 27:23:43, 477.0
9, 27:24:33, 61.2
9, 27:25:23, 2723.4
9, 27:26:13, 1443.0
9, 27:27:03, 19.0
9, 27:27:53, 1785.8
9, 27:28:43, 2079.6
9, 27:29:33, 2097.4
9, 27:30:23, 1471.6
9, 27:31:13, 2318.4
9, 27:32:03, 35.4
9, 27:32:53, 1861.8
9, 27:33:43, 2426.8
9, 27:34:33, 1388.8
9, 27:35:23, 2439.2
9, 27:36:13, 2463.4
9, 27:37:03, 408.6
9, 27:37:53, 361.2
9, 27:38:43, 698.8
9, 27:39:33, 320.8
9, 27:40:23, 343.4
9, 27:41:13, 1418.4
9, 27:42:03, 2853.0
9, 27:42:53, 2036.6
9, 27:43:43, 2912.0
9, 27:44:33, 1055.6
9, 27:45:23, 2650.2
9, 27:46:13, 2679.4
9, 27:47:03, 551.4
9, 27:47:53, 1010.8
9, 27:48:43, 580.4
9, 27:49:33, 145.6
9, 27:50:23, 2105.4
9, 27:51:13, 396.8
9, 27:52:03, 2699.2
9, 27:52:53, 278.4
9, 27:53:43, 465.4
9, 27:54:33, 1948.4
9, 27:55:23, 1762.2
9, 27:56:13, 1116.8
9, 27:57:03, 2645.0
9, 27:57:53, 668.2
9, 27:58:43, 116.4
9, 27:59:33, 527.8
9, 28:00:23, 165.8
9, 28:01:13, 158.2
9, 28:02:03, 918.8
9, 28:02:53, 94.4
9, 28:03:43, 1878.2
9, 28:04:33, 2582.2
9, 28:05:23, 452.2
9, 28:06:13, 171.6
9, 28:07:03, 217.4
9, 28:07:53, 1297.6
9, 28:08:43, 2536.6
9, 28:09:33, 520.2
9, 28:10:23, 216.2
9, 28:11:13, 562.8
9, 28:12:03, 2142.4
9, 28:12:53, 1893.4
9, 28:13:43, 2721.2
9, 28:14:33, 253.4
9, 28:15:23, 2227.0
9, 28:16:13, 2631.2
9, 28:17:03, 61.0
9, 28:17:53, 548.0
9, 28:18:43, 1986.8
9, 28:19:33, 2902.8
9, 28:20:23, 1008.6
9, 28:21:13, 1389.0
9, 28:22:03, 2545.6
9, 28:22:53, 2154.0
9, 28:23:43, 302.4
9, 28:24:33, 593.6
9, 28:25:23, 2523.6
9, 28:26:13, 2541.0
9, 28:27:03, 585.4
9, 28:27:53, 2381.4
9, 28:28:43, 471.6
9, 28:29:33, 356.0
9, 28:30:23, 1012.4
9, 28:31:13, 140.4
9, 28:32:03, 1632.6
9, 28:32:53, 1206.6
9, 28:33:43, 2272.8
9, 28:34:33, 1361.8
9, 28:35:23, 459.8
9, 28:36:13, 2971.8
9, 28:37:03, 1497.0
9, 28:37:53, 1938.4
9, 28:38:43, 1016.8
9, 28:39:33, 621.2
9, 28:40:23, 258.0
10, 20:21:14, 1066.0
10, 20:22:04, 664.2
10, 20:22:54, 359.0
10, 20:23:44, 1112.6
10, 20:24:34, 193.8
10, 20:25:24, 1080.0
10, 20:26:14, 1090.8
10, 20:27:04, 2236.4
10, 20:27:54, 14.4
10, 20:28:44, 202.0
10, 20:29:34, 710.8
10, 20:30:24, 444.4
10, 20:31:14, 1633.6
10, 20:32:04, 1346.4
10, 20:32:54, 2694.6
10, 20:33:44, 2058.0
10, 20:34:34, 1199.8
10, 20:35:24, 844.8
10, 20:36:14, 216.2
10, 20:37:04, 2079.8
10, 20:37:54, 2402.4
10, 20:38:44, 1200.6
10, 20:39:34, 1655.6
10, 20:40:24, 63.0
10, 20:41:14, 2469.8
10, 20:42:04, 369.4
10, 20:42:54, 852.6
10, 20:43:44, 2266.0
10, 20:44:34, 537.8
10, 20:45:24, 1107.6
10, 20:46:14, 2037.6
10, 20:47:04, 1732.2
10, 20:47:54, 1161.2
10, 20:48:44, 783.4
10, 20:49:34, 2940.6
10, 20:50:24, 634.8
10, 20:51:14, 552.8
10, 20:52:04, 2918.0
10, 20:52:54, 2804.8
10, 20:53:44, 2657.2
10, 20:54:34, 964.8
10, 20:55:24, 420.6
10, 20:56:14, 2687.6
10, 20:57:04, 422.2
10, 20:57:54, 1656.4
10, 20:58:44, 2749.6
10, 20:59:34, 2793.0
10, 21:00:24, 296.4
10, 21:01:14, 2038.2
10, 21:02:04, 2144.2
10, 21:02:54, 1730.2
10, 21:03:44, 2225.8
10, 21:04:34, 2724.8
10, 21:05:24, 298.0
10, 21:06:14, 378.0
10, 21:07:04, 2964.4
10, 21:07:54, 2977.8
10, 21:08:44, 2675.4
10, 21:09:34, 2782.6
10, 21:10:24, 1547.8
10, 21:11:14, 629.4
10, 21:12:04, 164.0
10, 21:12:54, 1999.0
10, 21:13:44, 2267.2
10, 21:14:34, 485.4
10, 21:15:24, 1349.4
10, 21:16:14, 626.8
10, 21:17:04, 228.8
10, 21:17:54, 2779.2
10, 21:18:44, 718.0
10, 21:19:34, 2165.8
10, 21:20:24, 412.0
10, 21:21:14, 892.8
10, 21:22:04, 2551.6
10, 21:22:54, 1207.8
10, 21:23:44, 206.0
10, 21:24:34, 2324.0
10, 21:25:24, 2214.2
10, 21:26:14, 1537.2
10, 21:27:04, 1982.2
10, 21:27:54, 1830.4
10, 21:28:44, 2919.4
10, 21:29:34, 622.4
10, 21:30:24, 2947.6
10, 21:31:14, 1036.0
10, 21:32:04, 314.2
10, 21:32:54, 1694.8
10, 21:33:44, 2801.4
10, 21:34:34, 2874.8
10, 21:35:24, 2778.6
10, 21:36:14, 2323.2
10, 21:37:04, 441.8
10, 21:37:54, 66.6
10, 21:38:44, 755.2
10, 21:39:34, 2686.0
10, 21:40:24, 260.8
10, 21:41:14, 2307.0
10, 21:42:04, 685.6
10, 21:42:54, 445.2
10, 21:43:44, 60.8
10, 21:44:34, 2381.6
10, 21:45:24, 2766.6
10, 21:46:14, 334.2
10, 21:47:04, 969.6
10, 21:47:54, 1993.8
10, 21:48:44, 2183.8
10, 21:49:34, 1671.2
10, 21:50:24, 781.6
10, 21:51:14, 1857.2
10, 21:52:04, 399.2
10, 21:52:54, 1459.8
10, 21:53:44, 850.2
10, 21:54:34, 1929.8
10, 21:55:24, 131.6
10, 21:56:14, 112.4
10, 21:57:04, 1942.6
10, 21:57:54, 2376.0
10, 21:58:44, 1620.6
10, 21:59:34, 743.4
10, 22:00:24, 681.4
10, 22:01:14, 2440.6
10, 22:02:04, 352.8
10, 22:02:54, 1851.8
10, 22:03:44, 2679.6
10, 22:04:34, 2262.4
10, 22:05:24, 518.0
10, 22:06:14, 1716.2
10, 22:07:04, 86.2
10, 22:07:54, 618.4
10, 22:08:44, 391.8
10, 22:09:34, 2038.8
10, 22:10:24, 1127.6
10, 22:11:14, 38.6
10, 22:12:04, 2073.2
10, 22:12:54, 85.8
10, 22:13:44, 2736.6
10, 22:14:34, 971.6
10, 22:15:24, 1183.0
10, 22:16:14, 2093.8
10, 22:17:04, 411.2
10, 22:17:54, 2307.4
10, 22:18:44, 2580.0
10, 22:19:34, 156.0
10, 22:20:24, 2679.4
10, 22:21:14, 966.8
10, 22:22:04, 1912.6
10, 22:22:54, 1481.6
10, 22:23:44, 1292.6
10, 22:24:34, 2508.2
10, 22:25:24, 2418.6
10, 22:26:14, 1153.2
10, 22:27:04, 202.4
10, 22:27:54, 17.6
10, 22:28:44, 562.4
10, 22:29:34, 1022.8
10, 22:30:24, 501.0
10, 22:31:14, 245.2
10, 22:32:04, 366.0
10, 22:32:54, 1323.2
10, 22:33:44, 161.0
10, 22:34:34, 1688.2
10, 22:35:24, 1791.4
10, 22:36:14, 434.8
10, 22:37:04, 2488.6
10, 22:37:54, 1597.8
10, 22:38:44, 2817.0
10, 22:39:34, 134.2
10, 22:40:24, 2735.0
10, 22:41:14, 21.4
10, 22:42:04, 2244.8
10, 22:42:54, 214.8
10, 22:43:44, 80.4
10, 22:44:34, 1895.0
10, 22:45:24, 1754.6
10, 22:46:14, 2605.0
10, 22:47:04, 1204.4
10, 22:47:54, 1402.2
10, 22:48:44, 330.6
10, 22:49:34, 288.6
10, 22:50:24, 2802.2
10, 22:51:14, 1026.0
10, 22:52:04, 2525.8
10, 22:52:54, 1061.2
10, 22:53:44, 1918.4
10, 22:54:34, 2439.4
10, 22:55:24, 81.4
10, 22:56:14, 321.0
10, 22:57:04, 2530.0
10, 22:57:54, 981.8
10, 22:58:44, 1489.8
10, 22:59:34, 2678.2
10, 23:00:24, 2411.2
10, 23:01:14, 2508.6
10, 23:02:04, 484.0
10, 23:02:54, 1830.2
10, 23:03:44, 2140.4
10, 23:04:34, 2291.6
10, 23:05:24, 1561.2
10, 23:06:14, 809.2
10, 23:07:04, 1264.6
10, 23:07:54, 2401.0
10, 23:08:44, 1235.4
10, 23:09:34, 50.4
10, 23:10:24, 498.0
10, 23:11:14, 1564.4
10, 23:12:04, 1305.8
10, 23:12:54, 1509.4
10, 23:13:44, 2204.0
10, 23:14:34, 1866.4
10, 23:15:24, 517.2
10, 23:16:14, 2475.4
10, 23:17:04, 1445.6
10, 23:17:54, 246.2
10, 23:18:44, 2590.4
10, 23:19:34, 543.0
10, 23:20:24, 2320.4
10, 23:21:14, 2602.0
10, 23:22:04, 2967.2
10, 23:22:54, 1847.4
10, 23:23:44, 2114.0
10, 23:24:34, 1054.4
10, 23:25:24, 2356.4
10, 23:26:14, 1461.4
10, 23:27:04, 40.4
10, 23:27:54, 901.6
10, 23:28:44, 1346.8
10, 23:29:34, 144.6
10, 23:30:24, 2695.8
10, 23:31:14, 2521.4
10, 23:32:04, 2485.2
10, 23:32:54, 270.6
10, 23:33:44, 8.0
10, 23:34:34, 198.0
10, 23:35:24, 296.6
10, 23:36:14, 446.8
10, 23:37:04, 2096.2
10, 23:37:54, 90.0
10, 23:38:44, 785.4
10, 23:39:34, 741.0
10, 23:40:24, 2966.6
10, 23:41:14, 159.6
10, 23:42:04, 541.0
10, 23:42:54, 47.2
10, 23:43:44, 135.4
10, 23:44:34, 1655.2
10, 23:45:24, 2429.6
10, 23:46:14, 1843.2
10, 23:47:04, 623.0
10, 23:47:54, 2678.4
10, 23:48:44, 1000.8
10, 23:49:34, 1979.4
10, 23:50:24, 2430.2
10, 23:51:14, 2768.6
10, 23:52:04, 602.6
10, 23:52:54, 1843.8
10, 23:53:44, 189.2
10, 23:54:34, 2859.6
10, 23:55:24, 1872.4
10, 23:56:14, 236.0
10, 23:57:04, 1044.4
10, 23:57:54, 2965.8
10, 23:58:44, 2151.8
10, 23:59:34, 2401.6
10, 24:00:24, 1157.4
10, 24:01:14, 777.6
10, 24:02:04, 2401.6
10, 24:02:54, 2420.0
10, 24:03:44, 137.2
10, 24:04:34, 1415.4
10, 24:05:24, 2468.8
10, 24:06:14, 109.4
10, 24:07:04, 1610.4
10, 24:07:54, 2572.8
10, 24:08:44, 1979.6
10, 24:09:34, 1946.4
10, 24:10:24, 2291.8
10, 24:11:14, 2123.6
10, 24:12:04, 2691.8
10, 24:12:54, 929.8
10, 24:13:44, 2317.2
10, 24:14:34, 2118.0
10, 24:15:24, 686.0
10, 24:16:14, 925.0
10, 24:17:04, 1719.0
10, 24:17:54, 260.6
10, 24:18:44, 695.8
10, 24:19:34, 612.6
10, 24:20:24, 1507.2
10, 24:21:14, 2097.6
10, 24:22:04, 1491.2
10, 24:22:54, 917.2
10, 24:23:44, 1460.0
10, 24:24:34, 1026.0
10, 24:25:24, 1740.8
10, 24:26:14, 1808.6
10, 24:27:04, 2842.6
10, 24:27:54, 2227.6
10, 24:28:44, 138.8
10, 24:29:34, 709.2
10, 24:30:24, 1606.6
10, 24:31:14, 1315.4
10, 24:32:04, 2907.6
10, 24:32:54, 2933.0
10, 24:33:44, 84.4
10, 24:34:34, 352.4
10, 24:35:24, 2348.2
10, 24:36:14, 177.4
10, 24:37:04, 720.0
10, 24:37:54, 137.4
10, 24:38:44, 194.4
10, 24:39:34, 601.2
10, 24:40:24, 2510.2
10, 24:41:14, 1201.0
10, 24:42:04, 2803.6
10, 24:42:54, 1615.6
10, 24:43:44, 158.0
10, 24:44:34, 2943.0
10, 24:45:24, 272.6
10, 24:46:14, 278.4
10, 24:47:04, 1581.8
10, 24:47:54, 2714.8
10, 24:48:44, 696.2
10, 24:49:34, 491.8
10, 24:50:24, 278.2
10, 24:51:14, 380.8
10, 24:52:04, 261.2
10, 24:52:54, 1821.4
10, 24:53:44, 2916.2
10, 24:54:34, 1805.8
10, 24:55:24, 1927.8
10, 24:56:14, 2884.0
10, 24:57:04, 1766.8
10, 24:57:54, 733.8
10, 24:58:44, 1377.4
10, 24:59:34, 1914.4
10, 25:00:24, 60.2
10, 25:01:14, 2236.2
10, 25:02:04, 1885.4
10, 25:02:54, 2575.8
10, 25:03:44, 1055.0
10, 25:04:34, 460.2
10, 25:05:24, 2692.8
10, 25:06:14, 2825.6
10, 25:07:04, 139.6
10, 25:07:54, 1823.0
10, 25:08:44, 2411.2
10, 25:09:34, 151.6
10, 25:10:24, 94.0
10, 25:11:14, 844.6
10, 25:12:04, 1353.8
10, 25:12:54, 1735.2
10, 25:13:44, 2616.0
10, 25:14:34, 1426.6
10, 25:15:24, 1917.6
10, 25:16:14, 2433.8
10, 25:17:04, 112.2
10, 25:17:54, 2538.8
10, 25:18:44, 2999.6
10, 25:19:34, 1153.2
10, 25:20:24, 847.2
10, 25:21:14, 600.0
10, 25:22:04, 357.4
10, 25:22:54, 1237.4
10, 25:23:44, 496.4
10, 25:24:34, 1998.6
10, 25:25:24, 1537.2
10, 25:26:14, 2586.0
10, 25:27:04, 1272.6
10, 25:27:54, 24.0
10, 25:28:44, 552.6
10, 25:29:34, 2806.8
10, 25:30:24, 994.4
10, 25:31:14, 239.2
10, 25:32:04, 2897.2
10, 25:32:54, 294.0
10, 25:33:44, 1527.0
10, 25:34:34, 157.2
10, 25:35:24, 2736.0
10, 25:36:14, 1911.0
10, 25:37:04, 1151.4
10, 25:37:54, 378.2
10, 25:38:44, 1022.6
10, 25:39:34, 1493.8
10, 25:40:24, 1089.8
10, 25:41:14, 1778.4
10, 25:42:04, 201.8
10, 25:42:54, 386.2
10, 25:43:44, 2512.4
10, 25:44:34, 517.8
10, 25:45:24, 1858.6
10, 25:46:14, 134.0
10, 25:47:04, 1595.2
10, 25:47:54, 528.4
10, 25:48:44, 1953.6
10, 25:49:34, 2785.2
10, 25:50:24, 164.8
10, 25:51:14, 2500.4
10, 25:52:04, 2108.8
10, 25:52:54, 2543.6
10, 25:53:44, 500.6
10, 25:54:34, 7.0
10, 25:55:24, 1034.6
10, 25:56:14, 2706.2
10, 25:57:04, 2619.8
10, 25:57:54, 1237.2
10, 25:58:44, 2009.0
10, 25:59:34, 2635.2
10, 26:00:24, 1503.0
10, 26:01:14, 2760.2
10, 26:02:04, 1282.2
10, 26:02:54, 1655.4
10, 26:03:44, 2123.6
10, 26:04:34, 1680.0
10, 26:05:24, 746.2
10, 26:06:14, 2895.0
10, 26:07:04, 867.2
10, 26:07:54, 1039.0
10, 26:08:44, 2872.0
10, 26:09:34, 1929.8
10, 26:10:24, 537.6
10, 26:11:14, 2380.0
10, 26:12:04, 2678.0
10, 26:12:54, 2370.2
10, 26:13:44, 1629.4
10, 26:14:34, 1572.4
10, 26:15:24, 1752.0
10, 26:16:14, 2266.8
10, 26:17:04, 96.8
10, 26:17:54, 459.6
10, 26:18:44, 2643.8
10, 26:19:34, 212.2
10, 26:20:24, 1032.4
10, 26:21:14, 2431.6
10, 26:22:04, 293.0
10, 26:22:54, 278.2
10, 26:23:44, 1182.6
10, 26:24:34, 2494.6
10, 26:25:24, 400.0
10, 26:26:14, 2540.4
10, 26:27:04, 2281.8
10, 26:27:54, 2251.2
10, 26:28:44, 2937.6
10, 26:29:34, 1208.4
10, 26:30:24, 2634.6
10, 26:31:14, 501.8
10, 26:32:04, 1715.2
10, 26:32:54, 2.4
10, 26:33:44, 874.6
10, 26:34:34, 2200.4
10, 26:35:24, 2528.2
10, 26:36:14, 708.0
10, 26:37:04, 1185.0
10, 26:37:54, 2250.0
